station_name,bus_board_total,bus_alight_total,bus_total_count,route_count
동부센트레빌320동앞(00008),2631,3509,6140,1
월드컵경기장남측.월드컵공원(00048),5075,1065,6140,1
보라매공영주차장(00005),209,5930,6139,1
몽촌토성역(00021),2411,3727,6138,1
영등포농협.신길2동새마을금고(00079),2168,3970,6138,1
위례31단지.위례포레샤인후문(00089),396,5741,6137,1
개포1동주민센터(00041),1141,4996,6137,1
구의사거리.광진소방서앞(00073),1520,4616,6136,1
장곡초교(00013),4967,1169,6136,1
문현초등학교(00008),5520,615,6135,1
철산3동우체국앞(00007),5763,372,6135,2
상왕십리역(00065),3906,2229,6135,1
동덕여대부속유치원앞(00026),983,5151,6134,1
중랑구립정보도서관.구민체육센터(00025),1144,4989,6133,1
난곡종점(00028),4500,1633,6133,1
봉천역(00083),3612,2520,6132,1
필립메디컬센터(00091),1934,4197,6131,1
성현동동아아파트(00032),1323,4808,6131,1
상명대입구.석파랑(00022),2917,3214,6131,1
화곡중고등학교(00013),3607,2523,6130,1
암사역(00052),4444,1686,6130,1
목동14단지C상가앞(00014),2001,4129,6130,1
신우초등학교(00022),3510,2619,6129,2
아튼빌후문(00011),4919,1210,6129,1
송파와이즈더샵.위례센트로엘(00008),2125,4004,6129,2
도림교회(00042),3491,2637,6128,1
김근태기념도서관(00080),63,6065,6128,1
신길건영아파트(00009),3574,2554,6128,1
중앙동성당앞(00054),4543,1585,6128,1
대치역8번출구(00059),2100,4027,6127,1
금호어울림.대원칸타빌아파트(00051),1831,4296,6127,1
중원구청(00112),1506,4621,6127,1
화곡동백구사(00066),1824,4302,6126,1
구반포역.세화고등학교(00051),3827,2299,6126,1
관악푸르지오아파트(00016),2007,4118,6125,1
목동아파트1102동앞(00025),3524,2601,6125,1
은마치안센터(00052),1837,4287,6124,1
서대문문화체육회관(00021),79,6045,6124,1
잠실3차한양아파트(00069),3412,2712,6124,1
국민은행논현동지점(00030),3364,2760,6124,1
가락1동주민센터(00026),1446,4677,6123,1
가락시장.가락시장역(00041),2805,3316,6121,1
개봉전화국(00003),4169,1951,6120,1
고려대아이스링크(00033),2078,4042,6120,1
경기기계공업고등학교(00066),3369,2750,6119,1
신일교회앞.도깨비시장(00060),545,5572,6117,1
노룬산골목시장(00036),2657,3459,6116,1
남대문시장앞.이회영활동터(00040),5250,866,6116,1
돈암2동주민센터입구.흥천사(00008),1694,4422,6116,2
이촌동두산위브트레지움.한강대우아파트(00072),2792,3324,6116,1
국립국악원(00016),2514,3601,6115,1
경남아파트.북아현119안전센터(00005),5145,969,6114,2
독산동성당앞(00079),2226,3887,6113,1
강북보건소앞.번2동주민센터(00001),2555,3558,6113,1
개포래미안포레스트(00045),153,5960,6113,1
신길영신로삼거리(00047),2132,3981,6113,1
창문여고(00072),3816,2296,6112,1
노일초등학교(00052),3060,3052,6112,1
신정현대아파트.서부트럭터미널(00022),4837,1274,6111,1
신동아상가(00037),609,5502,6111,1
창동역1번출구(노원방면)(00065),3746,2365,6111,1
세종문화회관(00036),3629,2480,6109,1
중화역3번출구(00023),3637,2472,6109,1
광문고.서울컨벤션고(00016),1977,4132,6109,2
청담동성당(00080),3509,2600,6109,1
구룡사(00083),244,5865,6109,1
용마산역(00076),3082,3026,6108,1
화정박물관(00084),2606,3502,6108,1
경향렉스빌.롯데캐슬비엔(00050),2596,3511,6107,1
동답한신동아아파트(00040),3280,2827,6107,1
면목5동주민센터(00026),3509,2597,6106,1
관악경찰서.관악소방서(00033),3215,2890,6105,1
DMC쌍용.래미안루센티아(00063),1689,4416,6105,1
고대앞(00025),2902,3203,6105,2
장위1동치안센터(00034),3930,2175,6105,1
서초포레스타3단지정문(00039),225,5880,6105,1
용마루고개.신공덕삼성아파트(00046),2478,3626,6104,1
청솔우성아파트.답십리시장(00040),2773,3330,6103,1
우성아파트.양재초등학교(00043),1442,4661,6103,1
신길동홍어거리(00036),2192,3911,6103,1
수서삼성아파트앞(00045),2526,3577,6103,1
광명시여성비전센터(00016),4869,1233,6102,2
하림각(00051),3406,2696,6102,1
신동아관리사무소.영어마루도서관(00038),925,5176,6101,1
매헌시민의숲사거리(00076),3440,2661,6101,1
청룡사.보문파크뷰자이아파트(00006),5661,440,6101,1
서강수협.신수중학교(00007),2648,3453,6101,1
수궁동주민센터(00043),505,5596,6101,1
샛별문방구.마포전철역(00005),2618,3482,6100,1
숙명여고(00029),2588,3512,6100,1
방학2동주민센터(00009),3510,2589,6099,1
잠실종합운동장(00055),4370,1729,6099,1
서대문역(00006),2778,3320,6098,1
남성초등학교(00038),3009,3089,6098,1
종암경찰서(00051),2353,3744,6097,1
구세군강북종합사회복지관입구(00002),5936,161,6097,1
연희104고지앞.궁동근린공원(00090),1772,4324,6096,1
대치유수지체육공원(00041),1695,4401,6096,1
아이파크708동앞(00073),5555,539,6094,1
숭인1동주민센터(00022),2865,3229,6094,1
염천교(00031),1678,4416,6094,1
이케아.롯데아울렛.광명점(00057),403,5690,6093,1
혜화여고(00131),18,6075,6093,1
광수빌딩(00025),4123,1970,6093,1
태릉해링턴플레이스아파트(00057),1126,4967,6093,1
신방화역4번출구.마곡중학교(00073),1098,4994,6092,1
안암동주민센터(00052),4130,1962,6092,1
강서구청사거리.서울디지털대학교(00068),2211,3880,6091,1
삼정호텔(00032),2984,3106,6090,1
온곡초등학교(00031),3652,2437,6089,1
서빙고역1번출구(00066),1488,4600,6088,1
안양천입구(00020),3962,2126,6088,1
산본1동(00014),5454,634,6088,1
고척근린시장(00064),5259,829,6088,1
강동경희대병원.명일동이마트(00100),4539,1548,6087,1
이대후문(00044),6008,79,6087,1
동빙고동(00072),2981,3105,6086,1
강북구의회.강북문화예술회관(00025),861,5224,6085,1
염창동한마음.관음삼성아파트(00055),2829,3256,6085,1
갈월동.숙대입구역10번출구(00068),2086,3998,6084,1
영동중앙교회(00040),2310,3774,6084,1
마천1동주민센터(00010),4528,1556,6084,1
용산우체국(00043),1733,4351,6084,1
서림동주민센터(00018),1607,4476,6083,1
박석고개.신도고등학교(00053),1629,4454,6083,1
성현동동아아파트(00063),3332,2751,6083,1
예능교회(00086),4056,2027,6083,1
법대.사회대입구(00017),2989,3094,6083,2
가산동주민센터.금천글로벌센터(00014),3689,2393,6082,1
신길5동주민센터(00011),2020,4062,6082,1
문덕초등학교.문정고등학교(00092),1327,4755,6082,1
가락시장남문(00041),1963,4118,6081,1
신암중학교(00090),2999,3081,6080,1
남강중고등학교입구(00051),609,5470,6079,1
용산우체국(00094),3975,2104,6079,1
동아불암아파트(00070),267,5811,6078,1
서울특별시기술교육원북부캠퍼스(00037),3070,3008,6078,1
서울중앙지방검찰청(00042),1449,4628,6077,1
국립현대미술관창동레지던시(00038),4327,1750,6077,1
청소년문화누림센터(00048),2264,3813,6077,1
가산디지털단지역1호선(00031),4947,1129,6076,1
시흥3동주민센터앞(00007),3438,2638,6076,1
오류지구대.텃골(00048),2852,3222,6074,1
강동자이·프라자아파트(00085),1901,4172,6073,1
서울백영고등학교(00007),4674,1399,6073,2
오류동역(00020),3254,2818,6072,1
퍼블릭가산(00011),2217,3855,6072,1
금호.현대아파트(00035),1361,4711,6072,1
강일리버파크5단지.4단지(00103),518,5553,6071,1
시흥초등학교.금천구보훈회관(00083),461,5610,6071,1
방배동래미안타워.동덕여중고(00093),3186,2885,6071,1
상도2동아이파크.포스코더샵아파트(00024),428,5642,6070,1
석관시장(00019),4093,1976,6069,1
서울방이동고분군(00013),4301,1768,6069,1
국악고교사거리(00003),5785,284,6069,1
구로구청(00010),5493,575,6068,1
하계장미아파트(00081),833,5235,6068,1
신길3동주민센터(00078),2890,3177,6067,1
구의현대2단지아파트(00008),907,5160,6067,1
우성6차아파트(00053),2000,4067,6067,1
신길역1호선(00042),5565,501,6066,1
극동아파트(00107),305,5760,6065,1
가산디지털단지역(00093),32,6033,6065,1
천주교화양동성당(00025),2187,3878,6065,1
SBS.YTN(00058),831,5233,6064,1
당산동진로아파트(00048),4098,1966,6064,1
삼각지역.전쟁기념관(00062),1005,5058,6063,1
어린이대공원앞.세종대학교(00045),3757,2305,6062,1
창동쌍용아파트(00025),3752,2310,6062,1
KBS(00039),4958,1104,6062,1
구암중학교(00020),580,5482,6062,1
발산중학교(00023),2903,3158,6061,1
중곡역입구(00038),4362,1698,6060,1
삼성래미안2차아파트(00114),2567,3493,6060,1
신원아파트.북서울꿈의교회(00014),3695,2365,6060,1
자하문터널입구.석파정(00036),2555,3503,6058,1
종합운동장사거리(00044),3749,2309,6058,1
도곡개포한신아파트(00022),3116,2942,6058,1
논현역(00031),617,5440,6057,2
화계사입구.한신대학교대학원(00049),3879,2177,6056,1
용두동신동아아파트(00071),2695,3361,6056,1
행정복지센터.새마을금고(00012),4633,1423,6056,1
화곡동백구사(00111),3200,2856,6056,1
상일동역3.4번출구(00011),3896,2160,6056,1
장위래미안아파트(00004),5665,390,6055,1
신정1동주민센터(00036),2204,3851,6055,1
양남사거리(00097),2710,3344,6054,1
호림박물관(00013),3486,2568,6054,1
경기여고(00089),2310,3744,6054,1
혜화역2번출구.마로니에공원(00015),5520,533,6053,1
디에이치퍼스티어아이파크(00058),5198,854,6052,1
용산우체국(00061),966,5086,6052,1
경동초등학교입구(00001),3919,2133,6052,1
양우아파트(00027),629,5423,6052,1
자양한강전통시장(00075),2857,3194,6051,1
창4동주민센터(00012),2695,3356,6051,2
자양한강전통시장(00021),3699,2352,6051,1
사가정역3번출구(00041),2259,3792,6051,1
하계우성아파트(00037),5265,786,6051,1
강동아트센터.강동경희대병원후문(00098),1595,4455,6050,1
풍납현대아파트(00018),3571,2479,6050,1
산복터널.관악산휴먼시아2단지(00071),4916,1133,6049,1
대림벽산아파트(00027),202,5847,6049,1
서울지방병무청(00068),3043,3005,6048,1
잠실중학교(00079),4173,1875,6048,1
목동한신청구아파트(00017),5376,672,6048,1
당산동진로아파트(00052),4099,1949,6048,2
비호아파트(00011),1082,4965,6047,1
종암경찰서(00048),3714,2333,6047,1
동작구청.장승배기역2번출구(00014),1401,4646,6047,1
은평경찰서(00019),2905,3142,6047,1
용두동사거리.한국의류시험연구원(00069),2733,3314,6047,1
이수역(00064),1377,4669,6046,1
덕이동문2차아파트(00004),5981,63,6044,2
서울반도체고교.휘경주공아파트(00010),2931,3113,6044,1
삼성역7번출구(00023),613,5430,6043,1
우성2차아파트(00036),370,5672,6042,1
가든파이브툴동(00008),4948,1094,6042,1
상계주공2단지(00059),3640,2402,6042,1
백석초등학교(00081),1577,4464,6041,1
신도초중교입구.한국고전번역원(00088),2608,3433,6041,1
배명중고교(00031),2255,3786,6041,1
지하철7호선면목역(00086),3045,2995,6040,1
삼창골든빌리지(00007),2126,3914,6040,1
상암초등학교(00036),2293,3747,6040,1
수주도서관.고강선사유적공원(00032),3494,2546,6040,1
경수중학교입구(00018),559,5480,6039,1
신내데시앙포레아파트정문앞(00122),511,5528,6039,1
낙성대입구(00054),1504,4534,6038,1
경희중고(00021),2341,3696,6037,1
정금마을.방배경찰서(00083),3101,2936,6037,1
동명약국앞(00020),3096,2941,6037,1
SK아파트.벽산아파트상가(00008),2124,3912,6036,1
남구로역(00018),3157,2879,6036,1
구로시장(00073),3532,2502,6034,1
서초문화예술정보학교후문(00057),2285,3749,6034,1
롯데캐슬823동앞(00052),1141,4891,6032,1
논골.금호벽산아파트.성동공유센터(00006),5647,384,6031,1
양천구청역(00049),2113,3918,6031,1
목동이대병원.목동6단지앞(00028),4634,1397,6031,1
강남데시앙포레상가앞(00032),27,6003,6030,1
중곡문화체육센터(00032),4339,1691,6030,1
응암초등학교(00079),3423,2607,6030,1
동대문역사문화공원역8번출구(00085),2796,3234,6030,1
중계구민체육센터(00076),963,5066,6029,1
응암초등학교(00008),2954,3074,6028,1
용산한신아파트(00043),2419,3609,6028,1
일원본동주민센터(00019),2159,3869,6028,1
혜원여중고후문(00101),935,5093,6028,1
제기동주민센터.서울약령시앞(00051),2122,3906,6028,1
홍연2교현대교통종점(00004),5779,249,6028,1
김안과병원(00046),403,5623,6026,1
문래동남성아파트(00059),2374,3652,6026,1
담터고개(00115),176,5850,6026,1
송파더센트레.송례중앞(00081),473,5552,6025,1
안마을(00008),5050,974,6024,1
강남경찰서.강남운전면허시험장(00047),3037,2987,6024,2
용사촌입구.밥할머니공원앞(00080),1932,4092,6024,1
위례포레샤인18단지남문(00014),4072,1952,6024,1
서울성심병원(00051),4561,1462,6023,1
창동역1번출구.노원세무서(00077),4808,1215,6023,1
양지마을8단지(00006),5721,301,6022,2
신당파인힐하나유보라(00048),5035,987,6022,1
고니빌딩(00011),3379,2642,6021,1
제일은행사거리(00002),5864,157,6021,1
서하남IC입구(00016),2978,3043,6021,1
구로구청후문(00007),157,5864,6021,1
연희브라운스톤(00021),1313,4708,6021,1
경찰병원.서울동부고용노동지청(00022),2302,3719,6021,1
전농우체국앞(00041),2397,3623,6020,1
장성교회(00026),2783,3237,6020,1
퇴계로5가.충무초등학교(00052),1696,4324,6020,1
강남신동아파밀리에1단지(00047),21,5998,6019,1
불광역3.6호선(00072),4442,1577,6019,1
박미마을.금천고(00004),5689,329,6018,1
DMC한양아파트(00046),1568,4450,6018,1
신도봉사거리(00116),1254,4764,6018,1
응암초등학교(00069),3201,2816,6017,1
반포종합운동장(00021),375,5642,6017,1
삼성E&A(00008),4695,1321,6016,1
성암국제무역고.성암여중(00031),3634,2382,6016,1
방학동신동아아파트(00032),2481,3534,6015,1
예능교회(00060),740,5275,6015,1
무악재역(00027),4047,1967,6014,3
목동8단지.한전(00030),3149,2865,6014,1
복사골마을(00009),4605,1408,6013,1
창동쌍용.성원아파트(00043),2852,3161,6013,1
의릉입구(00017),3556,2457,6013,1
광진청소년센터(00041),4033,1980,6013,1
경부고속터미널(00010),5356,657,6013,1
천호역8번출구(00036),3190,2822,6012,1
대림.수정아파트(00011),5525,487,6012,1
한강대교북단.LG유플러스(00059),3851,2160,6011,1
월곡중학교입구(00028),2500,3511,6011,1
진흥아파트(00010),3574,2436,6010,1
신정1동우체국(00013),3562,2448,6010,2
상명대입구.석파랑(00036),4571,1439,6010,1
한진207동앞(00004),5789,221,6010,1
신촌로터리(00024),3126,2883,6009,1
린파밀리에(00035),2528,3481,6009,1
꿈의숲해링턴아파트101동앞(00024),528,5480,6008,1
동산교회앞(00100),2120,3887,6007,1
경동시장사거리(00047),631,5376,6007,1
삼양탕(00011),3546,2461,6007,1
방송통신대.이화장(00026),2682,3325,6007,2
아크로힐스논현(00067),3424,2583,6007,1
불광역3호선.서울혁신파크(00050),3413,2593,6006,1
방학중학교정문(00032),496,5509,6005,1
한아름공원(00044),1566,4438,6004,1
청담동래미안아파트(00031),3411,2592,6003,1
강동아이파크더리버.이케아(00020),3096,2906,6002,1
양평한신아파트.선유도공원입구(00078),2665,3336,6001,1
신내지하차도(00097),3350,2650,6000,1
등촌중학교.백석초등학교(00067),2406,3594,6000,1
오현초등학교(00011),1601,4398,5999,1
은평문화예술정보학교(00052),1691,4308,5999,1
신풍역3번출구(00040),2353,3646,5999,1
봉원사(00016),2638,3361,5999,1
빛교회.이수중앙시장(00030),3426,2572,5998,1
삼양동사거리.래미안트리베라(00019),2782,3216,5998,1
망우3동주민센터.혜원여중고후문(00017),2897,3099,5996,1
동부센트레빌2(00024),3043,2953,5996,1
관악로입구(00008),483,5512,5995,1
염천교(00039),4273,1722,5995,1
삼송역(00066),179,5816,5995,1
신월5동주민센터.신월중학교(00060),3184,2810,5994,1
삼성2문화센터(00064),2524,3470,5994,1
하림각(00053),913,5079,5992,1
개포1동주민센터.개포고등학교(00064),4220,1772,5992,1
예림디자인고.오류고.서울공연예술고(00029),98,5891,5989,1
단독주택단지(00102),3478,2511,5989,1
잠실119안전센터(00033),3775,2214,5989,1
숭인2동주민센터(00069),1905,4084,5989,1
충신동(00035),1720,4268,5988,1
영등포아리수정수센터(00045),1725,4263,5988,1
부림마을(00033),1892,4096,5988,1
