d_admdong_cd,st_time_cd,cnt_2030,total_cnt
11380650,1940,6187.32,17707.81
11380650,20,17198.52,48904.57
11380650,21,15957.47,42961.54
11380650,22,10436.19,27134.75
11380650,23,1575.31,4649.92
11380690,00,4365.29,11330.55
11380690,01,8763.960000000001,24539.08
11380690,02,6451.3099999999995,17906.42
11380690,03,5204.54,16400.87
11380690,04,5549.43,22076.34
11380690,05,10601.47,45567.76
11380690,06,20720.87,90905.93
11380690,0700,9261.23,45217.05
11380690,0720,10191.5,54597.38
11380690,0740,10116.8,58213.979999999996
11380690,0800,10752.23,62236.2
11380690,0820,11265.36,64160.65
11380690,0840,10386.4,50024.43
11380690,0900,9561.04,50431.01
11380690,0920,10355.27,54243.43
11380690,0940,9469.36,51004.58
11380690,10,30968.41,158172.33
11380690,11,35701.23,173346.37
11380690,12,39863.06,196771.82
11380690,13,42623.71,203020.34
11380690,14,42754.7,206765.62
11380690,15,43542.09,213192.39
11380690,16,47946.42,221590.34
11380690,1700,20224.77,79028.11
11380690,1720,20398.88,75279.01
11380690,1740,20369.7,75436.75
11380690,1800,30122.89,96793.57
11380690,1820,18857.21,69384.44
11380690,1840,17123.69,64029.68
11380690,1900,17881.26,64088.47
11380690,1920,15453.13,56100.23
11380690,1940,14525.73,51636.32
11380690,20,45120.29,146892.01
11380690,21,39747.99,124817.84
11380690,22,22331.61,72978.6
11380690,23,3518.79,11366.83
11410520,00,1291.21,3567.2200000000003
11410520,01,2536.71,7290.65
11410520,02,2046.74,5582.33
11410520,03,1521.99,4947.64
11410520,04,1489.3799999999999,5836.04
11410520,05,2332.69,9361.99
11410520,06,4854.71,18043.87
11410520,0700,2414.28,8429.86
11410520,0720,2893.14,9604.58
11410520,0740,2739.8,10364.64
11410520,0800,2519.2,10224.22
11410520,0820,2088.25,9552.02
11410520,0840,1748.3600000000001,8772.97
11410520,0900,1523.85,9241.72
11410520,0920,1487.93,9031.69
11410520,0940,1457.57,9346.03
11410520,10,4995.96,25641.4
11410520,11,6203.43,28995.52
11410520,12,7580.5199999999995,32854.69
11410520,13,7122.92,33224.01
11410520,14,7353.29,35875.79
11410520,15,8334.86,38067.85
11410520,16,9710.13,41336.14
11410520,1700,4628.07,15502.69
11410520,1720,4291.68,15021.960000000001
11410520,1740,4474.68,15079.57
11410520,1800,6989.7,20999.07
11410520,1820,4613.51,14251.029999999999
11410520,1840,4304.21,13602.5
11410520,1900,4493.82,13739.26
11410520,1920,3841.95,12070.62
11410520,1940,3803.56,12105.04
11410520,20,12503.99,36201.2
11410520,21,11213.68,32775.83
11410520,22,7512.59,21512.32
11410520,23,1039.45,3723.9900000000002
11410555,00,1013.16,2397.33
11410555,01,2266.68,5471.76
11410555,02,1719.97,4233.28
11410555,03,1356.0,3682.14
11410555,04,1463.65,4648.650000000001
11410555,05,2853.0699999999997,11390.96
11410555,06,6215.65,23850.739999999998
11410555,0700,3152.55,9263.85
11410555,0720,2699.11,9688.98
11410555,0740,3317.49,11516.51
11410555,0800,3156.72,11303.39
11410555,0820,2301.52,8522.37
11410555,0840,1604.89,6622.97
11410555,0900,1424.91,6634.0199999999995
11410555,0920,1469.82,6658.43
11410555,0940,1237.43,6514.89
11410555,10,3795.55,17277.19
11410555,11,4617.64,17865.88
11410555,12,8946.949999999999,28794.26
11410555,13,6292.84,24292.15
11410555,14,5631.0,24755.02
11410555,15,6268.79,27117.15
11410555,16,8153.28,30692.24
11410555,1700,3824.52,12085.1
11410555,1720,3660.58,11374.88
11410555,1740,3508.02,11188.28
11410555,1800,5926.82,16408.11
11410555,1820,4207.93,11778.88
11410555,1840,3533.62,10419.88
11410555,1900,3635.71,10108.960000000001
11410555,1920,3124.02,8922.32
11410555,1940,3248.84,9096.61
11410555,20,9521.08,25654.5
11410555,21,8502.69,22318.1
11410555,22,5504.23,13474.4
11410555,23,802.71,2331.3
11410565,00,2840.35,6143.85
11410565,01,6084.67,13544.91
11410565,02,4923.5,11497.72
11410565,03,3848.9,10829.34
11410565,04,4745.81,18249.84
11410565,05,17796.28,65114.86
11410565,06,70088.61,194023.31
11410565,0700,46805.76,109959.68000000001
11410565,0720,56738.82,127880.02
11410565,0740,60996.76,129323.45999999999
11410565,0800,59384.46,118002.22
11410565,0820,39924.23,86978.62
11410565,0840,26847.15,66161.51
11410565,0900,22275.61,56359.81
11410565,0920,17410.47,48406.38
11410565,0940,14495.44,42866.29
11410565,10,42359.79,124707.01
11410565,11,66956.83,174631.54
11410565,12,89724.45,221938.76
11410565,13,58487.57,164172.79
11410565,14,39691.02,122195.9
11410565,15,34380.83,109256.2
11410565,16,35865.33,107316.64
11410565,1700,14828.59,39384.94
11410565,1720,14162.68,38081.26
11410565,1740,14513.36,38979.41
11410565,1800,23244.94,54719.12
11410565,1820,14858.39,36987.38
11410565,1840,11870.42,30656.54
11410565,1900,11472.61,28925.97
11410565,1920,9538.16,24508.38
11410565,1940,9338.29,22873.46
11410565,20,26503.29,63751.96
11410565,21,23173.6,52710.8
11410565,22,14477.21,32066.44
11410565,23,2174.77,5408.15
11410585,00,7939.97,11406.83
11410585,01,16422.9,24164.9
11410585,02,13202.4,19757.13
11410585,03,10072.28,17067.89
11410585,04,11208.45,27665.32
11410585,05,22758.31,67537.96
11410585,06,60587.13,156027.13
11410585,0700,34650.51,80287.99
11410585,0720,44004.94,92014.54000000001
11410585,0740,52150.18,101906.56
11410585,0800,60749.11,112785.98
11410585,0820,64664.79,118790.68
11410585,0840,62519.0,113191.38
11410585,0900,60216.88,112980.84
11410585,0920,54620.840000000004,102502.64
11410585,0940,53488.92,97332.06
11410585,10,156819.95,295248.09
11410585,11,171522.54,307072.35
11410585,12,203975.8,362100.32
11410585,13,179028.4,328168.11
11410585,14,141547.12,256922.36
11410585,15,137123.26,246936.58
11410585,16,151077.0,262196.78
11410585,1700,57895.6,93915.96
11410585,1720,58567.29,92577.26
11410585,1740,65757.88,101727.06
11410585,1800,76747.72,116575.24
11410585,1820,54888.57,84402.23
11410585,1840,49815.39,74920.62
11410585,1900,44352.29,66395.1
11410585,1920,36457.35,54954.73
11410585,1940,35070.45,51670.63
11410585,20,92673.62,135385.71
11410585,21,74927.53,107140.59999999999
11410585,22,46956.11,66796.44
11410585,23,7736.47,11162.11
11410615,00,5518.13,9942.6
11410615,01,11420.04,21587.36
11410615,02,8510.53,16494.33
11410615,03,6740.35,13447.42
11410615,04,6189.95,17262.28
11410615,05,9486.91,32636.75
11410615,06,16444.14,62355.03
11410615,0700,8070.2300000000005,29803.3
11410615,0720,9721.86,31697.56
11410615,0740,10703.42,34037.22
11410615,0800,12191.869999999999,40277.26
11410615,0820,12855.23,39707.72
11410615,0840,11152.63,33698.82
11410615,0900,10720.91,33462.46
11410615,0920,9829.49,32993.08
11410615,0940,9855.42,31692.68
11410615,10,32729.68,102459.78
11410615,11,41096.81,116504.48
11410615,12,47657.97,128206.57
11410615,13,44717.01,121387.56
11410615,14,42442.56,117145.94
11410615,15,42296.37,119122.11
11410615,16,45826.57,124157.63
11410615,1700,17364.1,44341.65
11410615,1720,17323.8,43870.08
11410615,1740,18446.87,43812.01
11410615,1800,23938.329999999998,53470.05
11410615,1820,17462.54,39989.45
11410615,1840,15862.26,36812.07
11410615,1900,15931.42,36513.49
11410615,1920,13495.57,31213.15
11410615,1940,13824.76,31111.11
11410615,20,41405.229999999996,88194.64
11410615,21,38994.25,77653.12
11410615,22,28334.0,51571.51
11410615,23,4136.87,8276.55
11410620,00,2099.03,5054.31
11410620,01,4172.15,11404.02
11410620,02,3284.28,8742.289999999999
11410620,03,2290.02,7249.59
11410620,04,2463.34,9258.62
11410620,05,3742.0,15719.07
11410620,06,6036.67,26546.67
11410620,0700,2686.05,12079.54
11410620,0720,2885.48,14215.24
11410620,0740,3261.37,15568.22
11410620,0800,3834.97,17242.170000000002
11410620,0820,3461.37,16938.03
11410620,0840,3209.88,14735.16
11410620,0900,3058.11,14755.14
11410620,0920,3252.63,15637.12
11410620,0940,2829.17,14741.2
11410620,10,8715.05,46111.11
11410620,11,9895.33,49352.8
11410620,12,11391.43,57450.7
11410620,13,12043.56,59396.07
11410620,14,12750.9,64238.11
11410620,15,14377.95,70613.93000000001
11410620,16,17023.29,75027.9
11410620,1700,7186.5,28168.239999999998
11410620,1720,7351.13,27034.41
11410620,1740,8147.46,27867.14
11410620,1800,12650.83,37337.62
11410620,1820,7871.87,24932.96
11410620,1840,7156.72,23002.48
11410620,1900,7290.32,23861.95
11410620,1920,6462.45,20912.52
11410620,1940,6487.2,20091.3
11410620,20,18953.26,57488.7
11410620,21,18293.079999999998,49379.46
11410620,22,11436.75,30401.09
11410620,23,1505.25,4785.47
11410640,00,1578.72,4121.48
11410640,01,3758.11,10494.02
11410640,02,2830.81,8591.59
11410640,03,2254.7,7425.64
11410640,04,2150.78,8769.78
11410640,05,3012.72,13474.42
11410640,06,5089.86,22384.86
11410640,0700,2665.2,10527.82
11410640,0720,3733.24,14001.7
11410640,0740,4011.18,16011.88
11410640,0800,4206.53,18705.92
11410640,0820,3725.37,19910.33
11410640,0840,3527.88,15890.69
11410640,0900,3185.03,15266.51
11410640,0920,3273.91,15780.17
11410640,0940,3067.33,15268.0
11410640,10,8967.16,43794.0
11410640,11,9445.34,44512.03
11410640,12,10750.66,48776.04
11410640,13,10777.76,51567.58
11410640,14,11566.29,55540.96
11410640,15,12104.73,58918.79
11410640,16,14652.27,61906.81
11410640,1700,6218.48,22839.68
11410640,1720,6325.09,22475.24
11410640,1740,6337.13,22197.93
11410640,1800,10180.48,29314.69
11410640,1820,6642.349999999999,20386.75
11410640,1840,5448.2699999999995,19218.29
11410640,1900,5840.73,19325.4
11410640,1920,5055.72,16354.65
11410640,1940,4833.38,15507.03
11410640,20,14959.08,44414.2
11410640,21,13207.6,36031.229999999996
11410640,22,8813.68,23308.48
11410640,23,1319.61,4365.63
11410655,00,741.8199999999999,2448.04
11410655,01,1668.1200000000001,5638.19
11410655,02,1259.76,3885.41
11410655,03,1015.87,3455.58
11410655,04,1023.84,4740.92
11410655,05,1745.49,7131.93
11410655,06,2075.99,10116.69
11410655,0700,939.52,4361.75
11410655,0720,1103.57,4840.74
11410655,0740,1261.49,5544.02
11410655,0800,1371.14,6141.56
11410655,0820,1293.91,6715.57
11410655,0840,989.88,5424.07
11410655,0900,879.6,5337.52
11410655,0920,853.46,5641.52
11410655,0940,950.21,5508.31
11410655,10,3425.11,17112.13
11410655,11,3694.63,17428.53
11410655,12,4354.96,20531.43
11410655,13,4196.68,21551.62
11410655,14,4866.1,24604.53
11410655,15,5532.94,27153.989999999998
11410655,16,6441.59,28352.81
11410655,1700,2884.5,10890.4
11410655,1720,3119.86,10939.34
11410655,1740,3298.12,10969.0
11410655,1800,5919.58,15699.42
11410655,1820,3434.34,10921.16
11410655,1840,2881.66,10161.66
11410655,1900,3049.69,10331.18
11410655,1920,2421.89,8386.11
11410655,1940,2594.02,8543.12
11410655,20,8041.67,24893.8
11410655,21,7483.68,21949.64
11410655,22,4881.47,14343.96
11410655,23,545.9,2207.34
11410660,00,1925.67,5132.04
11410660,01,4125.73,12040.55
11410660,02,3136.96,9722.12
11410660,03,2337.0,7856.92
11410660,04,2299.64,8958.68
11410660,05,2759.01,13248.44
11410660,06,3548.17,18447.18
11410660,0700,1474.32,7303.82
11410660,0720,1779.97,7942.05
11410660,0740,1720.32,8504.11
11410660,0800,1711.24,9257.66
11410660,0820,1604.23,10501.31
11410660,0840,1694.35,8811.52
11410660,0900,1530.25,8691.45
11410660,0920,1334.93,8363.15
11410660,0940,1515.61,8822.28
11410660,10,5342.4,28624.7
11410660,11,5901.64,29956.39
11410660,12,6819.18,35181.69
11410660,13,6948.78,38473.57
11410660,14,7856.67,43202.75
11410660,15,9213.5,49846.65
11410660,16,12241.47,54165.69
11410660,1700,5863.51,21363.72
11410660,1720,5629.08,20607.74
11410660,1740,6042.93,20531.9
11410660,1800,9220.6,28938.22
11410660,1820,6370.91,20107.12
11410660,1840,5489.71,18556.35
11410660,1900,5624.75,18659.83
11410660,1920,5121.46,16466.61
11410660,1940,4946.81,16047.98
11410660,20,15526.33,46841.76
11410660,21,13639.83,41225.36
11410660,22,8755.59,26320.96
11410660,23,1211.93,4469.2300000000005
11410685,00,2687.42,6729.18
11410685,01,5616.95,14788.12
11410685,02,4275.73,11327.47
11410685,03,3202.55,9058.81
11410685,04,2722.84,11004.5
11410685,05,3859.16,15925.470000000001
11410685,06,7764.2300000000005,36079.7
11410685,0700,4122.56,20979.31
11410685,0720,4915.37,26932.85
11410685,0740,5773.23,25858.05
11410685,0800,5610.29,23384.170000000002
11410685,0820,5594.0,20353.61
11410685,0840,4573.35,15855.06
11410685,0900,3754.64,15440.05
11410685,0920,3986.03,15459.94
11410685,0940,3542.04,14629.57
11410685,10,9805.89,42902.29
11410685,11,12269.18,49869.91
11410685,12,14476.31,58870.57
11410685,13,14261.289999999999,59904.92
11410685,14,13399.07,61555.37
11410685,15,14159.55,65842.76
11410685,16,16570.53,70205.77
11410685,1700,6489.6,25863.97
11410685,1720,6531.0199999999995,24370.6
11410685,1740,6883.44,24083.35
11410685,1800,9765.18,30742.22
11410685,1820,6394.75,23595.63
11410685,1840,6141.3,22034.7
11410685,1900,6591.29,21880.83
11410685,1920,5695.44,19927.98
11410685,1940,6031.95,19380.53
11410685,20,18146.9,55678.83
11410685,21,17426.38,49163.05
11410685,22,11045.99,31170.78
11410685,23,1681.61,5537.51
11410690,00,1224.69,3221.43
11410690,01,2322.23,6645.84
11410690,02,2075.0,6151.93
11410690,03,1505.78,4466.15
11410690,04,1241.15,5335.73
11410690,05,1532.11,7707.6
11410690,06,3026.86,13973.68
11410690,0700,1447.01,6286.28
11410690,0720,2024.35,7296.6
11410690,0740,1607.26,7453.53
11410690,0800,1962.87,8865.62
11410690,0820,1765.69,10495.74
11410690,0840,1664.8,8851.47
11410690,0900,1869.04,9167.15
11410690,0920,1526.59,8381.79
11410690,0940,1505.53,7554.88
11410690,10,4665.68,23655.55
11410690,11,5017.5,24640.34
11410690,12,5988.12,28603.46
11410690,13,6634.76,32901.09
11410690,14,6870.05,36751.97
11410690,15,7438.78,39904.63
11410690,16,9220.08,41914.0
11410690,1700,4120.77,15719.66
11410690,1720,3809.74,15201.16
11410690,1740,3942.35,15185.78
11410690,1800,5792.58,18655.62
11410690,1820,3778.05,13749.75
11410690,1840,3520.87,12775.87
11410690,1900,3530.58,12577.25
11410690,1920,3241.29,11472.64
11410690,1940,3040.16,10606.42
11410690,20,8995.83,30244.87
11410690,21,7582.21,25645.88
11410690,22,4784.56,16645.81
11410690,23,752.23,2745.04
11410700,00,3102.79,7362.2699999999995
11410700,01,6237.04,15147.9
11410700,02,4719.62,11941.92
11410700,03,3515.43,9280.39
11410700,04,3190.45,10719.17
11410700,05,3770.54,15760.73
11410700,06,7571.26,30726.46
11410700,0700,5180.41,16787.91
11410700,0720,6484.97,19481.73
11410700,0740,7397.64,23952.91
11410700,0800,7855.07,28935.88
11410700,0820,9187.98,34378.91
11410700,0840,9811.23,28432.79
11410700,0900,8666.97,24456.85
11410700,0920,8399.35,24163.81
11410700,0940,8270.1,23580.0
11410700,10,24838.02,72319.46
11410700,11,29893.99,81413.98
11410700,12,27039.04,82525.16
11410700,13,27663.0,87679.4
11410700,14,28215.22,93895.23
11410700,15,23908.77,90857.78
11410700,16,29112.03,100216.41
11410700,1700,11176.65,36528.48
11410700,1720,11808.8,36548.86
11410700,1740,12625.67,37045.24
11410700,1800,14624.76,42870.61
11410700,1820,10441.69,31253.45
11410700,1840,9523.04,29543.17
11410700,1900,9513.31,28361.02
11410700,1920,8577.38,25861.67
11410700,1940,8210.56,24770.25
11410700,20,24820.45,68737.37
11410700,21,23099.14,59470.53
11410700,22,15505.31,38294.62
11410700,23,2464.29,6319.4
11410710,00,1368.72,4021.2999999999997
11410710,01,2687.13,8802.6
11410710,02,2081.34,7148.58
11410710,03,1481.16,5647.44
11410710,04,1257.8,6516.01
11410710,05,1807.41,10468.74
11410710,06,2913.08,18587.38
11410710,0700,1340.72,9385.83
11410710,0720,1620.56,11160.79
11410710,0740,1552.73,10185.5
11410710,0800,1703.9,10546.31
11410710,0820,1526.4,11412.36
11410710,0840,1466.23,8099.26
11410710,0900,1595.17,8016.15
11410710,0920,1370.24,7821.04
11410710,0940,1386.45,7827.82
11410710,10,4044.44,23605.21
11410710,11,4586.2,25403.22
11410710,12,5346.21,28853.53
11410710,13,5559.17,31895.18
11410710,14,6395.87,37354.33
11410710,15,6697.4,40971.83
11410710,16,8908.04,45943.97
11410710,1700,3834.62,18155.05
11410710,1720,3897.26,17141.96
11410710,1740,4003.89,16688.9
11410710,1800,5720.72,21924.11
11410710,1820,3792.87,15781.83
11410710,1840,3531.24,15215.45
11410710,1900,3595.98,14594.55
11410710,1920,3133.66,13297.0
11410710,1940,3148.6,12828.06
11410710,20,9584.63,37972.270000000004
11410710,21,9203.54,34427.11
11410710,22,6192.92,22069.09
11410710,23,876.63,3610.82
11410720,00,3100.33,7506.36
11410720,01,6395.4400000000005,17000.36
11410720,02,4618.4,12301.86
11410720,03,3611.0,11396.699999999999
11410720,04,3384.16,13072.63
11410720,05,4187.48,19729.54
11410720,06,6057.18,31272.78
11410720,0700,2606.04,14424.57
11410720,0720,3287.11,16860.91
11410720,0740,3633.29,18864.29
11410720,0800,3888.09,20631.37
11410720,0820,3676.26,20752.37
11410720,0840,3477.2599999999998,16416.49
11410720,0900,3530.25,17168.01
11410720,0920,3577.29,17672.56
11410720,0940,3332.39,16664.3
11410720,10,11297.03,52550.04
11410720,11,12167.56,56685.18
11410720,12,13697.41,63510.3
11410720,13,14580.69,67223.41
11410720,14,15782.49,74926.87
11410720,15,16969.36,82084.41
11410720,16,21124.9,91013.81
11410720,1700,8781.42,33845.77
11410720,1720,8738.15,32496.079999999998
11410720,1740,9576.710000000001,33371.23
11410720,1800,14755.05,42721.67
11410720,1820,8888.18,29953.41
11410720,1840,8147.25,27301.89
11410720,1900,9005.99,27986.27
11410720,1920,8068.82,25200.559999999998
11410720,1940,7736.03,23906.22
11410720,20,23641.97,67531.77
11410720,21,21714.38,59110.47
11410720,22,14232.18,37801.7
11410720,23,2057.2,6738.4400000000005
11440555,00,2676.05,6632.49
11440555,01,6169.78,16106.41
11440555,02,4651.89,13022.36
11440555,03,3648.84,10818.66
11440555,04,3850.9700000000003,13841.75
11440555,05,5959.5,26255.04
11440555,06,14061.85,59235.69
11440555,0700,9501.49,31716.32
11440555,0720,12344.71,36408.54
11440555,0740,12724.69,39221.09
11440555,0800,10988.22,37298.82
11440555,0820,9596.24,30398.36
11440555,0840,7786.37,25449.25
11440555,0900,7033.97,24292.49
11440555,0920,5626.63,21810.82
11440555,0940,5315.22,20356.69
11440555,10,15561.76,57240.11
11440555,11,17746.23,60762.89
11440555,12,20926.76,74059.33
11440555,13,19130.27,72301.34
11440555,14,19430.42,73435.91
11440555,15,20402.61,78768.76
11440555,16,24305.61,83967.75
11440555,1700,11341.24,33862.22
11440555,1720,11462.59,33216.68
11440555,1740,12656.8,35044.29
11440555,1800,18416.74,46603.75
11440555,1820,12217.02,32634.170000000002
11440555,1840,10612.53,30038.170000000002
11440555,1900,10954.84,30018.45
11440555,1920,8974.34,25446.03
11440555,1940,9224.34,25346.18
11440555,20,26092.65,70536.76
11440555,21,24014.94,61640.45
11440555,22,15492.98,40950.43
11440555,23,2264.13,6562.57
11440565,00,3860.57,8095.26
11440565,01,8354.44,19055.96
11440565,02,6303.52,14716.63
11440565,03,4919.08,12869.8
11440565,04,5029.33,16400.08
11440565,05,9773.47,36041.31
11440565,06,17148.27,60001.58
11440565,0700,10146.07,29167.29
11440565,0720,12970.31,35082.75
11440565,0740,14624.52,37930.34
11440565,0800,14578.58,40830.32
11440565,0820,12818.22,38177.62
11440565,0840,10433.85,32559.28
11440565,0900,9380.03,28776.88
11440565,0920,7533.23,25457.12
11440565,0940,6983.74,24597.38
11440565,10,20176.41,73523.35
11440565,11,24246.42,84381.7
11440565,12,27900.260000000002,94304.39
11440565,13,25603.37,89456.33
11440565,14,24262.46,88140.65
11440565,15,25977.56,96170.43
11440565,16,32586.54,106519.34
11440565,1700,15169.53,43327.87
11440565,1720,15201.48,41960.5
11440565,1740,16365.880000000001,43535.48
11440565,1800,26183.43,59146.11
11440565,1820,16301.76,39760.11
11440565,1840,14674.56,36286.35
11440565,1900,14610.47,35414.63
11440565,1920,12233.54,30711.23
11440565,1940,12491.76,30557.49
11440565,20,36439.53,84963.32
11440565,21,33254.520000000004,74871.69
11440565,22,21381.96,48030.05
11440565,23,3094.96,7739.9400000000005
11440585,00,2057.31,4034.69
